trip_id,trip_date,trip_day,is_weekend,trip_hour,weather,pickup_city,pickup_location,drop_location,cab_type,distance_km,travel_time_min,fare,fuel_cost,profit,payment_method,driver_id,driver_rating,customer_rating,surge_multiplier
6085,2026-06-15,Monday,0,9,Cloudy,Hyderabad,Miyapur,Rajiv Gandhi International Airport,Mini,29.45,70,530.1,117.8,412.3,UPI,1229,4.4,3.6,1.5
6086,2025-08-01,Friday,0,18,Cloudy,Hyderabad,Gachibowli,Dilsukhnagar,Sedan,20.28,48,486.72,101.4,385.32,Wallet,1173,4.9,4.0,1.5
6087,2025-09-26,Friday,0,15,Rainy,Hyderabad,Rajiv Gandhi International Airport,LB Nagar,Bike,17.51,42,168.1,35.02,133.08,Wallet,1138,4.3,3.5,1.2
6088,2026-03-07,Saturday,1,22,Rainy,Hyderabad,Ameerpet,Banjara Hills,Mini,2.92,7,42.05,11.68,30.37,Cash,1016,4.2,4.7,1.2
6089,2026-03-23,Monday,0,18,Rainy,Hyderabad,Uppal,Miyapur,Mini,23.8,57,485.52,95.2,390.32,UPI,1452,4.8,3.1,1.7
6090,2026-06-15,Monday,0,19,Sunny,Hyderabad,Ameerpet,Miyapur,Mini,11.79,28,212.22,47.16,165.06,Wallet,1355,4.6,3.4,1.5
6091,2025-10-27,Monday,0,18,Cloudy,Hyderabad,Rajiv Gandhi International Airport,Secunderabad,Mini,23.27,55,418.86,93.08,325.78,Cash,1310,4.9,3.1,1.5
6092,2025-09-17,Wednesday,0,6,Rainy,Hyderabad,Secunderabad,Gachibowli,Sedan,15.87,38,304.7,79.35,225.35,Credit Card,1070,4.0,3.1,1.2
6093,2026-05-09,Saturday,1,17,Rainy,Hyderabad,Secunderabad,Dilsukhnagar,Sedan,8.35,20,160.32,41.75,118.57,Credit Card,1375,4.5,4.8,1.2
6094,2026-07-04,Saturday,1,23,Rainy,Hyderabad,Madhapur,Gachibowli,Mini,4.62,11,66.53,18.48,48.05,UPI,1451,4.7,4.7,1.2
6095,2026-03-04,Wednesday,0,5,Rainy,Hyderabad,Secunderabad,Rajiv Gandhi International Airport,Mini,23.27,55,335.09,93.08,242.01,UPI,1435,4.2,3.7,1.2
6096,2025-11-26,Wednesday,0,10,Rainy,Hyderabad,Hitech City,Ameerpet,Sedan,7.58,18,206.18,37.9,168.28,Debit Card,1329,4.7,4.1,1.7
6097,2026-05-03,Sunday,1,13,Rainy,Hyderabad,Madhapur,Hitech City,Auto,1.61,3,19.32,4.83,14.49,Wallet,1404,4.1,4.0,1.2
6098,2025-09-09,Tuesday,0,15,Cloudy,Hyderabad,Uppal,Rajiv Gandhi International Airport,Sedan,22.93,55,366.88,114.65,252.23,UPI,1042,4.6,3.1,1.0
6099,2025-10-17,Friday,0,20,Sunny,Hyderabad,Kukatpally,Ameerpet,Sedan,8.18,19,196.32,40.9,155.42,Credit Card,1272,4.1,4.8,1.5
6100,2026-03-01,Sunday,1,8,Sunny,Hyderabad,Charminar,Kukatpally,Mini,16.76,40,301.68,67.04,234.64,Credit Card,1063,4.8,4.8,1.5
6101,2026-01-15,Thursday,0,8,Cloudy,Hyderabad,Kukatpally,Gachibowli,Auto,8.1,19,121.5,24.3,97.2,Debit Card,1180,3.5,3.5,1.5
6102,2025-11-19,Wednesday,0,15,Cloudy,Hyderabad,Charminar,Rajiv Gandhi International Airport,SUV,14.26,34,285.2,99.82,185.38,Wallet,1432,4.5,4.1,1.0
6103,2025-11-14,Friday,0,20,Cloudy,Hyderabad,Banjara Hills,Dilsukhnagar,Sedan,10.3,24,247.2,51.5,195.7,Cash,1034,4.0,4.4,1.5
6104,2025-10-09,Thursday,0,9,Sunny,Hyderabad,Rajiv Gandhi International Airport,Madhapur,Bike,23.37,56,280.44,46.74,233.7,Cash,1030,4.2,3.7,1.5
6105,2026-07-02,Thursday,0,9,Rainy,Hyderabad,Hitech City,Dilsukhnagar,SUV,17.72,42,602.48,124.04,478.44,Wallet,1166,4.1,4.7,1.7
6106,2026-05-20,Wednesday,0,19,Sunny,Hyderabad,Miyapur,Charminar,Bike,19.56,46,234.72,39.12,195.6,Cash,1367,4.6,3.5,1.5
6107,2026-05-15,Friday,0,19,Sunny,Hyderabad,LB Nagar,Jubilee Hills,Mini,18.17,43,327.06,72.68,254.38,Credit Card,1413,3.6,4.2,1.5
6108,2026-06-20,Saturday,1,20,Sunny,Hyderabad,Uppal,Ameerpet,Sedan,12.28,29,294.72,61.4,233.32,UPI,1248,3.9,4.7,1.5
6109,2026-06-16,Tuesday,0,14,Sunny,Hyderabad,Ameerpet,Jubilee Hills,Mini,4.41,10,52.92,17.64,35.28,Wallet,1444,4.6,3.2,1.0
6110,2026-04-01,Wednesday,0,19,Cloudy,Hyderabad,Ameerpet,Hitech City,Mini,7.58,18,136.44,30.32,106.12,Debit Card,1459,4.4,4.1,1.5
6111,2025-10-15,Wednesday,0,13,Cloudy,Hyderabad,Kukatpally,Ameerpet,Bike,8.18,19,65.44,16.36,49.08,Debit Card,1010,4.4,3.7,1.0
6112,2026-04-15,Wednesday,0,7,Rainy,Hyderabad,Hitech City,Miyapur,Mini,6.32,15,91.01,25.28,65.73,Credit Card,1341,5.0,3.9,1.2
6113,2026-07-15,Wednesday,0,19,Sunny,Hyderabad,Banjara Hills,Miyapur,Bike,12.84,30,154.08,25.68,128.4,Cash,1102,4.1,3.8,1.5
6114,2025-12-08,Monday,0,17,Cloudy,Hyderabad,Hitech City,Begumpet,Bike,9.51,22,76.08,19.02,57.06,Debit Card,1004,4.8,4.7,1.0
6115,2025-09-02,Tuesday,0,11,Sunny,Hyderabad,LB Nagar,Begumpet,SUV,14.17,34,283.4,99.19,184.21,Debit Card,1176,4.3,4.5,1.0
6116,2026-03-17,Tuesday,0,18,Rainy,Hyderabad,Banjara Hills,Begumpet,Auto,4.54,10,77.18,13.62,63.56,Cash,1043,4.9,3.9,1.7
6117,2025-11-09,Sunday,1,11,Sunny,Hyderabad,Rajiv Gandhi International Airport,Hitech City,Mini,23.16,55,277.92,92.64,185.28,Credit Card,1272,4.5,4.0,1.0
6118,2026-04-21,Tuesday,0,6,Sunny,Hyderabad,Banjara Hills,LB Nagar,SUV,14.11,33,282.2,98.77,183.43,Wallet,1032,4.0,3.2,1.0
6119,2026-01-16,Friday,0,22,Cloudy,Hyderabad,LB Nagar,Charminar,Sedan,8.42,20,134.72,42.1,92.62,Credit Card,1266,3.6,4.5,1.0
6120,2025-09-10,Wednesday,0,13,Rainy,Hyderabad,Ameerpet,Banjara Hills,Bike,2.92,7,28.03,5.84,22.19,Debit Card,1167,4.9,3.1,1.2
6121,2025-10-13,Monday,0,16,Rainy,Hyderabad,Rajiv Gandhi International Airport,Hitech City,Bike,23.16,55,222.34,46.32,176.02,Wallet,1240,4.3,3.3,1.2
6122,2026-03-12,Thursday,0,8,Sunny,Hyderabad,Secunderabad,Madhapur,Bike,11.38,27,136.56,22.76,113.8,Wallet,1180,4.9,4.6,1.5
6123,2026-01-16,Friday,0,12,Cloudy,Hyderabad,Uppal,Miyapur,Bike,23.8,57,190.4,47.6,142.8,Wallet,1294,4.3,4.4,1.0
6124,2025-09-15,Monday,0,18,Sunny,Hyderabad,Begumpet,Dilsukhnagar,Sedan,10.36,24,248.64,51.8,196.84,Cash,1076,4.4,3.6,1.5
6125,2025-12-27,Saturday,1,10,Rainy,Hyderabad,Banjara Hills,Hitech City,Sedan,7.42,17,201.82,37.1,164.72,Debit Card,1435,3.9,5.0,1.7
6126,2025-10-08,Wednesday,0,19,Sunny,Hyderabad,Hitech City,Rajiv Gandhi International Airport,Mini,23.16,55,416.88,92.64,324.24,Credit Card,1292,4.6,3.8,1.5
6127,2025-12-23,Tuesday,0,8,Sunny,Hyderabad,Ameerpet,Miyapur,Mini,11.79,28,212.22,47.16,165.06,Debit Card,1334,4.3,3.2,1.5
6128,2025-10-18,Saturday,1,18,Rainy,Hyderabad,Gachibowli,Secunderabad,SUV,15.87,38,539.58,111.09,428.49,Cash,1085,4.9,3.7,1.7
6129,2025-12-23,Tuesday,0,19,Cloudy,Hyderabad,Miyapur,Gachibowli,Bike,6.33,15,75.96,12.66,63.3,UPI,1346,3.8,3.6,1.5
6130,2026-07-21,Tuesday,0,22,Cloudy,Hyderabad,Ameerpet,Charminar,Bike,8.86,21,70.88,17.72,53.16,UPI,1002,4.7,3.9,1.0
6131,2025-11-04,Tuesday,0,5,Cloudy,Hyderabad,Madhapur,Charminar,SUV,13.05,31,261.0,91.35,169.65,Cash,1388,4.0,4.2,1.0
6132,2026-03-11,Wednesday,0,18,Sunny,Hyderabad,Jubilee Hills,Uppal,SUV,16.42,39,492.6,114.94,377.66,Debit Card,1418,4.6,4.6,1.5
6133,2025-11-28,Friday,0,9,Sunny,Hyderabad,Begumpet,Madhapur,Auto,8.0,19,120.0,24.0,96.0,Cash,1119,4.4,3.1,1.5
6134,2026-06-30,Tuesday,0,19,Cloudy,Hyderabad,Jubilee Hills,Uppal,Sedan,16.42,39,394.08,82.1,311.98,Wallet,1492,4.6,3.6,1.5
6135,2025-12-04,Thursday,0,20,Cloudy,Hyderabad,Uppal,Gachibowli,Auto,22.65,54,339.75,67.95,271.8,UPI,1145,4.2,3.9,1.5
6136,2026-02-17,Tuesday,0,1,Cloudy,Hyderabad,Uppal,Begumpet,Mini,10.69,25,128.28,42.76,85.52,Wallet,1035,3.8,4.5,1.0
6137,2026-06-16,Tuesday,0,19,Rainy,Hyderabad,Begumpet,Charminar,Sedan,9.16,21,249.15,45.8,203.35,Wallet,1073,3.7,3.7,1.7
6138,2025-11-18,Tuesday,0,4,Cloudy,Hyderabad,Kukatpally,Ameerpet,Auto,8.18,19,81.8,24.54,57.26,Credit Card,1424,4.6,3.5,1.0
6139,2026-04-23,Thursday,0,12,Cloudy,Hyderabad,Madhapur,Hitech City,SUV,1.61,3,32.2,11.27,20.93,Cash,1053,4.4,3.1,1.0
6140,2026-07-23,Thursday,0,9,Cloudy,Hyderabad,LB Nagar,Rajiv Gandhi International Airport,Mini,17.51,42,315.18,70.04,245.14,Wallet,1395,4.0,4.0,1.5
6141,2026-01-06,Tuesday,0,12,Sunny,Hyderabad,Hitech City,Rajiv Gandhi International Airport,Bike,23.16,55,185.28,46.32,138.96,Cash,1038,4.2,3.6,1.0
6142,2025-11-13,Thursday,0,13,Sunny,Hyderabad,Uppal,LB Nagar,Mini,6.69,16,80.28,26.76,53.52,Debit Card,1256,3.8,4.8,1.0
6143,2025-09-24,Wednesday,0,18,Cloudy,Hyderabad,Begumpet,Hitech City,SUV,9.51,22,285.3,66.57,218.73,Cash,1146,4.2,3.0,1.5
6144,2026-03-30,Monday,0,18,Rainy,Hyderabad,Ameerpet,Madhapur,Bike,6.15,14,83.64,12.3,71.34,UPI,1050,4.8,3.6,1.7
6145,2026-07-03,Friday,0,9,Rainy,Hyderabad,Madhapur,Hitech City,Mini,1.61,3,32.84,6.44,26.4,Cash,1441,4.5,4.7,1.7
6146,2026-02-17,Tuesday,0,20,Sunny,Hyderabad,Madhapur,Ameerpet,SUV,6.15,14,184.5,43.05,141.45,Wallet,1016,4.5,3.1,1.5
6147,2026-07-05,Sunday,1,9,Cloudy,Hyderabad,Kukatpally,Madhapur,SUV,5.22,12,156.6,36.54,120.06,Wallet,1036,4.6,3.2,1.5
6148,2025-10-29,Wednesday,0,10,Sunny,Hyderabad,Uppal,Banjara Hills,Mini,12.76,30,229.68,51.04,178.64,Credit Card,1003,4.5,3.4,1.5
6149,2025-10-08,Wednesday,0,10,Cloudy,Hyderabad,Uppal,Madhapur,Mini,18.42,44,331.56,73.68,257.88,Credit Card,1020,4.0,3.8,1.5
6150,2025-11-09,Sunday,1,19,Cloudy,Hyderabad,Hitech City,Kukatpally,Mini,6.16,14,110.88,24.64,86.24,Debit Card,1365,4.5,3.2,1.5
6151,2026-01-02,Friday,0,20,Sunny,Hyderabad,Uppal,Jubilee Hills,Auto,16.42,39,246.3,49.26,197.04,UPI,1060,4.0,4.0,1.5
6152,2026-05-02,Saturday,1,20,Cloudy,Hyderabad,Jubilee Hills,Gachibowli,Bike,6.24,14,74.88,12.48,62.4,UPI,1153,4.7,3.2,1.5
6153,2026-01-11,Sunday,1,10,Sunny,Hyderabad,Ameerpet,Jubilee Hills,SUV,4.41,10,132.3,30.87,101.43,Wallet,1212,5.0,4.2,1.5
6154,2026-01-22,Thursday,0,19,Sunny,Hyderabad,Ameerpet,Rajiv Gandhi International Airport,Sedan,21.92,52,526.08,109.6,416.48,Credit Card,1265,3.5,3.2,1.5
6155,2025-11-26,Wednesday,0,20,Sunny,Hyderabad,LB Nagar,Uppal,SUV,6.69,16,200.7,46.83,153.87,UPI,1414,4.1,4.1,1.5
6156,2026-04-10,Friday,0,17,Sunny,Hyderabad,Kukatpally,Madhapur,Sedan,5.22,12,83.52,26.1,57.42,Credit Card,1252,4.6,4.0,1.0
6157,2025-10-30,Thursday,0,15,Cloudy,Hyderabad,Dilsukhnagar,Uppal,SUV,5.49,13,109.8,38.43,71.37,Wallet,1029,4.6,4.6,1.0
6158,2025-11-10,Monday,0,13,Rainy,Hyderabad,LB Nagar,Rajiv Gandhi International Airport,Auto,17.51,42,210.12,52.53,157.59,Cash,1217,4.8,3.2,1.2
6159,2026-02-08,Sunday,1,9,Rainy,Hyderabad,Gachibowli,Uppal,Mini,22.65,54,462.06,90.6,371.46,Debit Card,1269,4.3,3.3,1.7
6160,2025-10-25,Saturday,1,23,Sunny,Hyderabad,Jubilee Hills,Dilsukhnagar,Auto,14.35,34,143.5,43.05,100.45,UPI,1277,3.6,3.1,1.0
6161,2026-01-31,Saturday,1,22,Cloudy,Hyderabad,Ameerpet,Kukatpally,Bike,8.18,19,65.44,16.36,49.08,Wallet,1218,4.1,3.8,1.0
6162,2026-05-29,Friday,0,2,Sunny,Hyderabad,Dilsukhnagar,Charminar,Sedan,5.37,12,85.92,26.85,59.07,Credit Card,1060,4.6,5.0,1.0
6163,2026-04-21,Tuesday,0,8,Sunny,Hyderabad,Uppal,Secunderabad,Auto,7.48,17,112.2,22.44,89.76,Wallet,1141,3.9,3.5,1.5
6164,2025-11-25,Tuesday,0,17,Cloudy,Hyderabad,Uppal,Miyapur,Bike,23.8,57,190.4,47.6,142.8,Wallet,1299,3.7,4.5,1.0
6165,2025-10-17,Friday,0,10,Rainy,Hyderabad,Secunderabad,Uppal,Mini,7.48,17,152.59,29.92,122.67,Cash,1467,4.0,4.9,1.7
6166,2025-12-14,Sunday,1,19,Rainy,Hyderabad,Hitech City,Rajiv Gandhi International Airport,SUV,23.16,55,787.44,162.12,625.32,Credit Card,1441,4.7,3.2,1.7
6167,2026-06-08,Monday,0,19,Sunny,Hyderabad,Rajiv Gandhi International Airport,Begumpet,Sedan,22.89,54,549.36,114.45,434.91,Wallet,1211,4.2,3.5,1.5
6168,2025-09-23,Tuesday,0,17,Rainy,Hyderabad,Dilsukhnagar,LB Nagar,SUV,3.88,9,93.12,27.16,65.96,Debit Card,1483,4.6,3.2,1.2
6169,2025-12-26,Friday,0,16,Cloudy,Hyderabad,Hitech City,Banjara Hills,Auto,7.42,17,74.2,22.26,51.94,Credit Card,1023,4.0,4.0,1.0
6170,2025-08-04,Monday,0,14,Sunny,Hyderabad,Charminar,Hitech City,Mini,13.77,33,165.24,55.08,110.16,Cash,1344,4.2,4.6,1.0
6171,2026-02-23,Monday,0,6,Sunny,Hyderabad,Madhapur,LB Nagar,Auto,20.51,49,205.1,61.53,143.57,Wallet,1365,3.6,4.4,1.0
6172,2025-10-23,Thursday,0,22,Cloudy,Hyderabad,Rajiv Gandhi International Airport,Kukatpally,Auto,28.34,68,283.4,85.02,198.38,UPI,1431,4.0,3.0,1.0
6173,2026-07-17,Friday,0,9,Cloudy,Hyderabad,Jubilee Hills,Ameerpet,SUV,4.41,10,132.3,30.87,101.43,UPI,1339,3.6,3.5,1.5
6174,2026-07-20,Monday,0,17,Cloudy,Hyderabad,Begumpet,Jubilee Hills,SUV,6.46,15,129.2,45.22,83.98,Debit Card,1422,4.9,4.2,1.0
6175,2026-06-10,Wednesday,0,11,Cloudy,Hyderabad,Rajiv Gandhi International Airport,Madhapur,Bike,23.37,56,186.96,46.74,140.22,Credit Card,1431,5.0,4.9,1.0
6176,2025-12-01,Monday,0,21,Sunny,Hyderabad,Gachibowli,Banjara Hills,SUV,10.06,24,301.8,70.42,231.38,Credit Card,1073,3.7,5.0,1.5
6177,2026-01-24,Saturday,1,17,Sunny,Hyderabad,Kukatpally,Charminar,Auto,16.76,40,167.6,50.28,117.32,Wallet,1050,4.9,3.6,1.0
6178,2026-03-25,Wednesday,0,8,Rainy,Hyderabad,Hitech City,Secunderabad,Auto,12.87,30,218.79,38.61,180.18,Debit Card,1265,4.3,3.6,1.7
6179,2026-06-16,Tuesday,0,20,Sunny,Hyderabad,Kukatpally,Begumpet,SUV,9.08,21,272.4,63.56,208.84,Credit Card,1205,4.5,4.0,1.5
6180,2026-06-15,Monday,0,10,Sunny,Hyderabad,Uppal,Secunderabad,Auto,7.48,17,112.2,22.44,89.76,UPI,1455,5.0,4.9,1.5
6181,2025-08-03,Sunday,1,21,Cloudy,Hyderabad,Hitech City,Uppal,SUV,19.77,47,593.1,138.39,454.71,Cash,1380,3.8,4.7,1.5
6182,2025-08-31,Sunday,1,17,Sunny,Hyderabad,Kukatpally,Jubilee Hills,Auto,6.93,16,69.3,20.79,48.51,Wallet,1194,3.9,3.0,1.0
6183,2026-07-30,Thursday,0,9,Sunny,Hyderabad,Rajiv Gandhi International Airport,Uppal,Auto,22.93,55,343.95,68.79,275.16,Wallet,1301,3.9,5.0,1.5
6184,2026-05-18,Monday,0,18,Cloudy,Hyderabad,Miyapur,Kukatpally,Bike,4.62,11,55.44,9.24,46.2,Wallet,1232,4.4,4.1,1.5
6185,2026-02-09,Monday,0,18,Sunny,Hyderabad,Charminar,Rajiv Gandhi International Airport,SUV,14.26,34,427.8,99.82,327.98,Credit Card,1304,4.4,3.9,1.5
6186,2026-05-04,Monday,0,18,Sunny,Hyderabad,Rajiv Gandhi International Airport,Madhapur,SUV,23.37,56,701.1,163.59,537.51,Debit Card,1193,4.8,5.0,1.5
6187,2026-06-16,Tuesday,0,19,Rainy,Hyderabad,Banjara Hills,Madhapur,Sedan,6.43,15,174.9,32.15,142.75,Wallet,1350,4.8,4.0,1.7
6188,2026-01-31,Saturday,1,23,Sunny,Hyderabad,Banjara Hills,Hitech City,Sedan,7.42,17,118.72,37.1,81.62,Cash,1149,3.9,3.1,1.0
6189,2026-04-01,Wednesday,0,4,Rainy,Hyderabad,Miyapur,Jubilee Hills,Auto,8.94,21,107.28,26.82,80.46,Credit Card,1419,3.8,3.0,1.2
6190,2025-12-06,Saturday,1,23,Rainy,Hyderabad,Madhapur,Banjara Hills,Mini,6.43,15,92.59,25.72,66.87,Wallet,1492,4.2,3.3,1.2
6191,2025-09-22,Monday,0,22,Cloudy,Hyderabad,Charminar,Madhapur,Bike,13.05,31,104.4,26.1,78.3,Debit Card,1229,4.6,4.3,1.0
6192,2026-05-28,Thursday,0,3,Rainy,Hyderabad,Madhapur,Charminar,Mini,13.05,31,187.92,52.2,135.72,UPI,1335,3.6,3.1,1.2
6193,2026-04-27,Monday,0,2,Rainy,Hyderabad,Secunderabad,Madhapur,Mini,11.38,27,163.87,45.52,118.35,Wallet,1354,3.7,3.8,1.2
6194,2026-05-17,Sunday,1,11,Rainy,Hyderabad,Jubilee Hills,LB Nagar,Auto,18.17,43,218.04,54.51,163.53,UPI,1102,3.9,4.3,1.2
6195,2025-11-05,Wednesday,0,1,Cloudy,Hyderabad,Banjara Hills,Madhapur,Mini,6.43,15,77.16,25.72,51.44,Wallet,1305,3.7,4.3,1.0
6196,2025-10-27,Monday,0,10,Sunny,Hyderabad,Madhapur,Kukatpally,SUV,5.22,12,156.6,36.54,120.06,Cash,1295,4.8,5.0,1.5
6197,2026-04-06,Monday,0,14,Rainy,Hyderabad,Madhapur,Secunderabad,Bike,11.38,27,109.25,22.76,86.49,Cash,1026,4.3,4.4,1.2
6198,2026-05-07,Thursday,0,11,Rainy,Hyderabad,Begumpet,Charminar,Auto,9.16,21,109.92,27.48,82.44,Cash,1071,3.5,3.9,1.2
6199,2026-07-20,Monday,0,10,Rainy,Hyderabad,Hitech City,Banjara Hills,Mini,7.42,17,151.37,29.68,121.69,Wallet,1179,4.0,4.3,1.7
6200,2025-08-11,Monday,0,21,Cloudy,Hyderabad,LB Nagar,Kukatpally,Mini,23.13,55,416.34,92.52,323.82,Credit Card,1318,4.4,3.7,1.5
6201,2026-06-24,Wednesday,0,20,Cloudy,Hyderabad,LB Nagar,Secunderabad,Bike,11.9,28,142.8,23.8,119.0,UPI,1190,4.9,3.4,1.5
6202,2025-11-08,Saturday,1,17,Rainy,Hyderabad,Jubilee Hills,Hitech City,Sedan,3.4,8,65.28,17.0,48.28,Wallet,1410,4.2,3.0,1.2
6203,2026-03-29,Sunday,1,15,Cloudy,Hyderabad,Miyapur,Gachibowli,Sedan,6.33,15,101.28,31.65,69.63,Credit Card,1086,4.9,3.7,1.0
6204,2025-11-10,Monday,0,21,Rainy,Hyderabad,Begumpet,Jubilee Hills,Mini,6.46,15,131.78,25.84,105.94,Debit Card,1482,3.5,4.9,1.7
6205,2025-08-28,Thursday,0,15,Rainy,Hyderabad,Miyapur,Charminar,Mini,19.56,46,281.66,78.24,203.42,UPI,1150,4.6,4.1,1.2
6206,2026-04-15,Wednesday,0,21,Sunny,Hyderabad,Miyapur,Rajiv Gandhi International Airport,Mini,29.45,70,530.1,117.8,412.3,Wallet,1294,5.0,3.6,1.5
6207,2025-08-09,Saturday,1,11,Cloudy,Hyderabad,Hitech City,LB Nagar,Sedan,21.52,51,344.32,107.6,236.72,Credit Card,1112,4.6,4.5,1.0
6208,2026-01-03,Saturday,1,19,Sunny,Hyderabad,Miyapur,Madhapur,Auto,6.56,15,98.4,19.68,78.72,Cash,1372,4.2,3.5,1.5
6209,2026-07-02,Thursday,0,17,Sunny,Hyderabad,Jubilee Hills,Rajiv Gandhi International Airport,Auto,21.41,51,214.1,64.23,149.87,Credit Card,1342,3.8,4.0,1.0
6210,2025-12-07,Sunday,1,14,Sunny,Hyderabad,Begumpet,Miyapur,Bike,13.12,31,104.96,26.24,78.72,UPI,1197,4.4,4.0,1.0
6211,2026-07-28,Tuesday,0,13,Cloudy,Hyderabad,Rajiv Gandhi International Airport,Miyapur,SUV,29.45,70,589.0,206.15,382.85,Wallet,1313,4.2,3.8,1.0
6212,2025-09-26,Friday,0,22,Sunny,Hyderabad,Gachibowli,LB Nagar,Bike,24.0,57,192.0,48.0,144.0,UPI,1376,4.6,3.0,1.0
6213,2026-01-10,Saturday,1,23,Cloudy,Hyderabad,Rajiv Gandhi International Airport,Begumpet,Bike,22.89,54,183.12,45.78,137.34,UPI,1151,3.8,3.8,1.0
6214,2026-01-08,Thursday,0,9,Rainy,Hyderabad,Rajiv Gandhi International Airport,Kukatpally,Mini,28.34,68,578.14,113.36,464.78,Cash,1352,4.1,4.1,1.7
6215,2025-09-24,Wednesday,0,12,Sunny,Hyderabad,Ameerpet,Miyapur,Auto,11.79,28,117.9,35.37,82.53,Credit Card,1036,4.6,3.6,1.0
6216,2026-01-27,Tuesday,0,3,Rainy,Hyderabad,Madhapur,Banjara Hills,Mini,6.43,15,92.59,25.72,66.87,UPI,1028,4.6,3.6,1.2
6217,2026-06-18,Thursday,0,21,Cloudy,Hyderabad,Gachibowli,Madhapur,Mini,4.62,11,83.16,18.48,64.68,Debit Card,1313,4.0,3.9,1.5
6218,2025-09-23,Tuesday,0,15,Cloudy,Hyderabad,Uppal,Ameerpet,Sedan,12.28,29,196.48,61.4,135.08,Debit Card,1481,4.2,4.6,1.0
6219,2026-04-06,Monday,0,18,Rainy,Hyderabad,Banjara Hills,LB Nagar,Bike,14.11,33,191.9,28.22,163.68,UPI,1047,3.6,4.0,1.7
6220,2025-10-20,Monday,0,10,Sunny,Hyderabad,Begumpet,Kukatpally,SUV,9.08,21,272.4,63.56,208.84,UPI,1478,4.7,3.8,1.5
6221,2026-04-30,Thursday,0,16,Cloudy,Hyderabad,Kukatpally,Begumpet,SUV,9.08,21,181.6,63.56,118.04,Debit Card,1193,4.2,4.2,1.0
6222,2026-07-15,Wednesday,0,12,Cloudy,Hyderabad,Gachibowli,Madhapur,SUV,4.62,11,92.4,32.34,60.06,Debit Card,1443,4.7,4.9,1.0
6223,2026-05-23,Saturday,1,13,Sunny,Hyderabad,Dilsukhnagar,Banjara Hills,Auto,10.3,24,103.0,30.9,72.1,Cash,1373,4.3,3.9,1.0
6224,2025-09-27,Saturday,1,21,Cloudy,Hyderabad,Jubilee Hills,Charminar,Auto,10.65,25,159.75,31.95,127.8,UPI,1246,4.9,3.5,1.5
6225,2025-10-03,Friday,0,19,Rainy,Hyderabad,Rajiv Gandhi International Airport,Gachibowli,Sedan,23.71,56,644.91,118.55,526.36,Credit Card,1375,3.6,4.2,1.7
6226,2026-02-10,Tuesday,0,11,Rainy,Hyderabad,Miyapur,Jubilee Hills,SUV,8.94,21,214.56,62.58,151.98,Credit Card,1256,4.5,4.0,1.2
6227,2025-09-14,Sunday,1,13,Sunny,Hyderabad,LB Nagar,Dilsukhnagar,Mini,3.88,9,46.56,15.52,31.04,Wallet,1276,4.1,3.1,1.0
6228,2025-10-02,Thursday,0,11,Rainy,Hyderabad,Madhapur,Ameerpet,Mini,6.15,14,88.56,24.6,63.96,UPI,1098,3.8,3.2,1.2
6229,2025-11-25,Tuesday,0,19,Rainy,Hyderabad,Miyapur,Ameerpet,SUV,11.79,28,400.86,82.53,318.33,Wallet,1286,3.5,3.3,1.7
6230,2025-10-20,Monday,0,23,Sunny,Hyderabad,Hitech City,Madhapur,Mini,1.61,3,19.32,6.44,12.88,UPI,1256,4.3,4.6,1.0
6231,2026-03-10,Tuesday,0,11,Cloudy,Hyderabad,Charminar,Begumpet,Bike,9.16,21,73.28,18.32,54.96,Credit Card,1067,3.8,4.2,1.0
6232,2025-11-06,Thursday,0,15,Rainy,Hyderabad,Uppal,Madhapur,SUV,18.42,44,442.08,128.94,313.14,Debit Card,1142,3.8,3.1,1.2
6233,2026-02-04,Wednesday,0,15,Rainy,Hyderabad,Kukatpally,Begumpet,SUV,9.08,21,217.92,63.56,154.36,UPI,1000,4.0,3.8,1.2
6234,2026-01-06,Tuesday,0,21,Rainy,Hyderabad,Ameerpet,Madhapur,Bike,6.15,14,83.64,12.3,71.34,Cash,1206,4.6,3.6,1.7
6235,2026-01-16,Friday,0,16,Cloudy,Hyderabad,Uppal,Begumpet,Auto,10.69,25,106.9,32.07,74.83,Wallet,1069,3.8,3.6,1.0
6236,2025-11-02,Sunday,1,21,Rainy,Hyderabad,Kukatpally,Begumpet,Sedan,9.08,21,246.98,45.4,201.58,UPI,1325,4.8,4.8,1.7
6237,2025-12-17,Wednesday,0,9,Rainy,Hyderabad,Charminar,Kukatpally,Auto,16.76,40,284.92,50.28,234.64,Credit Card,1356,4.5,3.2,1.7
6238,2025-11-07,Friday,0,22,Sunny,Hyderabad,Jubilee Hills,Miyapur,SUV,8.94,21,178.8,62.58,116.22,Cash,1209,4.2,4.0,1.0
6239,2026-07-05,Sunday,1,14,Rainy,Hyderabad,Gachibowli,Hitech City,SUV,3.03,7,72.72,21.21,51.51,Credit Card,1072,4.8,4.5,1.2
6240,2026-06-09,Tuesday,0,19,Rainy,Hyderabad,Uppal,Ameerpet,Sedan,12.28,29,334.02,61.4,272.62,Credit Card,1225,4.3,3.5,1.7
6241,2025-11-12,Wednesday,0,18,Cloudy,Hyderabad,LB Nagar,Begumpet,Sedan,14.17,34,340.08,70.85,269.23,Debit Card,1197,4.2,4.4,1.5
